Date and Time,Geo,Day-Ahead Price in US Dollars
2021-02-19 01:00:00,LZ_HOUSTON,8489.4
2021-02-19 02:00:00,LZ_HOUSTON,8486.66
2021-02-19 03:00:00,LZ_HOUSTON,8490.83
2021-02-19 04:00:00,LZ_HOUSTON,8491.14
2021-02-19 05:00:00,LZ_HOUSTON,8492.8
2021-02-19 06:00:00,LZ_HOUSTON,8699.44
2021-02-19 07:00:00,LZ_HOUSTON,8756.15
2021-02-19 08:00:00,LZ_HOUSTON,8699.59
2021-02-19 09:00:00,LZ_HOUSTON,8490.59
2021-02-19 10:00:00,LZ_HOUSTON,8490.54
2021-02-19 11:00:00,LZ_HOUSTON,5990.15
2021-02-19 12:00:00,LZ_HOUSTON,3621.58
2021-02-19 13:00:00,LZ_HOUSTON,1520.36
2021-02-19 14:00:00,LZ_HOUSTON,1075.17
2021-02-19 15:00:00,LZ_HOUSTON,996.85
2021-02-19 16:00:00,LZ_HOUSTON,878.23
2021-02-19 17:00:00,LZ_HOUSTON,1516.86
2021-02-19 18:00:00,LZ_HOUSTON,2517.21
2021-02-19 19:00:00,LZ_HOUSTON,3463.01
2021-02-19 20:00:00,LZ_HOUSTON,3240.94
2021-02-19 21:00:00,LZ_HOUSTON,2511.44
2021-02-19 22:00:00,LZ_HOUSTON,2989.8
2021-02-18 23:00:00,LZ_HOUSTON,7969.5
2021-02-18 00:00:00,LZ_HOUSTON,7506.31
2021-02-18 01:00:00,LZ_HOUSTON,7510.8
2021-02-18 02:00:00,LZ_HOUSTON,7510.45
2021-02-18 03:00:00,LZ_HOUSTON,7509.17
2021-02-18 04:00:00,LZ_HOUSTON,7809.79
2021-02-18 05:00:00,LZ_HOUSTON,7995.74
2021-02-18 06:00:00,LZ_HOUSTON,7994.84
2021-02-18 07:00:00,LZ_HOUSTON,8489.04
2021-02-18 08:00:00,LZ_HOUSTON,8489.0
2021-02-18 09:00:00,LZ_HOUSTON,8522.76
2021-02-18 10:00:00,LZ_HOUSTON,8510.52
2021-02-18 11:00:00,LZ_HOUSTON,8747.99
2021-02-18 12:00:00,LZ_HOUSTON,8527.13
2021-02-18 13:00:00,LZ_HOUSTON,8538.03
2021-02-18 14:00:00,LZ_HOUSTON,8063.85
2021-02-18 15:00:00,LZ_HOUSTON,8023.06
2021-02-18 16:00:00,LZ_HOUSTON,7449.81
2021-02-18 17:00:00,LZ_HOUSTON,7993.41
2021-02-18 18:00:00,LZ_HOUSTON,8693.15
2021-02-18 19:00:00,LZ_HOUSTON,8508.96
2021-02-18 20:00:00,LZ_HOUSTON,7961.76
2021-02-18 21:00:00,LZ_HOUSTON,7954.96
2021-02-18 22:00:00,LZ_HOUSTON,7964.89
2021-02-17 23:00:00,LZ_HOUSTON,8473.56
2021-02-17 00:00:00,LZ_HOUSTON,8994.63
2021-02-17 01:00:00,LZ_HOUSTON,8991.56
2021-02-17 02:00:00,LZ_HOUSTON,8991.43
2021-02-17 03:00:00,LZ_HOUSTON,8990.95
2021-02-17 04:00:00,LZ_HOUSTON,8991.2
2021-02-17 05:00:00,LZ_HOUSTON,8993.82
2021-02-17 06:00:00,LZ_HOUSTON,8937.76
2021-02-17 07:00:00,LZ_HOUSTON,8980.49
2021-02-17 08:00:00,LZ_HOUSTON,8982.08
2021-02-17 09:00:00,LZ_HOUSTON,8979.83
2021-02-17 10:00:00,LZ_HOUSTON,8895.46
2021-02-17 11:00:00,LZ_HOUSTON,8984.07
2021-02-17 12:00:00,LZ_HOUSTON,8980.16
2021-02-17 13:00:00,LZ_HOUSTON,8977.01
2021-02-17 14:00:00,LZ_HOUSTON,8929.64
2021-02-17 15:00:00,LZ_HOUSTON,8900.05
2021-02-17 16:00:00,LZ_HOUSTON,8495.53
2021-02-17 17:00:00,LZ_HOUSTON,8965.57
2021-02-17 18:00:00,LZ_HOUSTON,8960.56
2021-02-17 19:00:00,LZ_HOUSTON,8936.57
2021-02-17 20:00:00,LZ_HOUSTON,8672.48
2021-02-17 21:00:00,LZ_HOUSTON,6958.35
2021-02-17 22:00:00,LZ_HOUSTON,8725.25
2021-02-16 23:00:00,LZ_HOUSTON,7498.44
2021-02-16 00:00:00,LZ_HOUSTON,7893.48
2021-02-16 01:00:00,LZ_HOUSTON,7499.63
2021-02-16 02:00:00,LZ_HOUSTON,7995.28
2021-02-16 03:00:00,LZ_HOUSTON,7996.19
2021-02-16 04:00:00,LZ_HOUSTON,7996.4
2021-02-16 05:00:00,LZ_HOUSTON,7997.47
2021-02-16 06:00:00,LZ_HOUSTON,7670.85
2021-02-16 07:00:00,LZ_HOUSTON,7513.63
2021-02-16 08:00:00,LZ_HOUSTON,7496.03
2021-02-16 09:00:00,LZ_HOUSTON,7493.5
2021-02-16 10:00:00,LZ_HOUSTON,7495.33
2021-02-16 11:00:00,LZ_HOUSTON,7496.8
2021-02-16 12:00:00,LZ_HOUSTON,6824.71
2021-02-16 13:00:00,LZ_HOUSTON,5999.79
2021-02-16 14:00:00,LZ_HOUSTON,5558.76
2021-02-16 15:00:00,LZ_HOUSTON,5560.67
2021-02-16 16:00:00,LZ_HOUSTON,4071.72
2021-02-16 17:00:00,LZ_HOUSTON,5999.39
2021-02-16 18:00:00,LZ_HOUSTON,6476.09
2021-02-16 19:00:00,LZ_HOUSTON,6498.12
2021-02-16 20:00:00,LZ_HOUSTON,5999.63
2021-02-16 21:00:00,LZ_HOUSTON,5997.1
2021-02-16 22:00:00,LZ_HOUSTON,7499.76
2021-02-15 23:00:00,LZ_HOUSTON,7000.0
2021-02-15 00:00:00,LZ_HOUSTON,3056.57
2021-02-15 01:00:00,LZ_HOUSTON,3319.57
2021-02-15 02:00:00,LZ_HOUSTON,2995.75
2021-02-15 03:00:00,LZ_HOUSTON,4111.24
2021-02-15 04:00:00,LZ_HOUSTON,4495.19
2021-02-15 05:00:00,LZ_HOUSTON,7488.31
2021-02-15 06:00:00,LZ_HOUSTON,7862.58
2021-02-15 07:00:00,LZ_HOUSTON,7545.88
2021-02-15 08:00:00,LZ_HOUSTON,7768.77
2021-02-15 09:00:00,LZ_HOUSTON,7754.18
2021-02-15 10:00:00,LZ_HOUSTON,7697.44
2021-02-15 11:00:00,LZ_HOUSTON,7769.66
2021-02-15 12:00:00,LZ_HOUSTON,7551.98
2021-02-15 13:00:00,LZ_HOUSTON,7497.69
2021-02-15 14:00:00,LZ_HOUSTON,7495.94
2021-02-15 15:00:00,LZ_HOUSTON,6824.31
2021-02-15 16:00:00,LZ_HOUSTON,6004.34
2021-02-15 17:00:00,LZ_HOUSTON,7517.15
2021-02-15 18:00:00,LZ_HOUSTON,7143.69
2021-02-15 19:00:00,LZ_HOUSTON,7890.98
2021-02-15 20:00:00,LZ_HOUSTON,7188.35
2021-02-15 21:00:00,LZ_HOUSTON,6999.94
2021-02-15 22:00:00,LZ_HOUSTON,7525.19
2021-02-14 23:00:00,LZ_HOUSTON,2694.96
2021-02-14 00:00:00,LZ_HOUSTON,2071.82
2021-02-14 01:00:00,LZ_HOUSTON,2072.1
2021-02-14 02:00:00,LZ_HOUSTON,2002.01
2021-02-14 03:00:00,LZ_HOUSTON,2001.89
2021-02-14 04:00:00,LZ_HOUSTON,1999.63
2021-02-14 05:00:00,LZ_HOUSTON,2499.22
2021-02-14 06:00:00,LZ_HOUSTON,5974.48
2021-02-14 07:00:00,LZ_HOUSTON,5978.94
2021-02-14 08:00:00,LZ_HOUSTON,6971.1
2021-02-14 09:00:00,LZ_HOUSTON,5017.27
2021-02-14 10:00:00,LZ_HOUSTON,4999.34
2021-02-14 11:00:00,LZ_HOUSTON,4041.35
2021-02-14 12:00:00,LZ_HOUSTON,3089.46
2021-02-14 13:00:00,LZ_HOUSTON,2995.65
2021-02-14 14:00:00,LZ_HOUSTON,3000.0
2021-02-14 15:00:00,LZ_HOUSTON,3000.0
2021-02-14 16:00:00,LZ_HOUSTON,3087.05
2021-02-14 17:00:00,LZ_HOUSTON,5669.61
2021-02-14 18:00:00,LZ_HOUSTON,6956.54
2021-02-14 19:00:00,LZ_HOUSTON,6185.49
2021-02-14 20:00:00,LZ_HOUSTON,5037.48
2021-02-14 21:00:00,LZ_HOUSTON,3982.27
2021-02-14 22:00:00,LZ_HOUSTON,2986.73
2021-02-13 23:00:00,LZ_HOUSTON,803.53
2021-02-13 00:00:00,LZ_HOUSTON,439.28
2021-02-13 01:00:00,LZ_HOUSTON,459.47
2021-02-13 02:00:00,LZ_HOUSTON,493.18
2021-02-13 03:00:00,LZ_HOUSTON,493.5
2021-02-13 04:00:00,LZ_HOUSTON,496.42
2021-02-13 05:00:00,LZ_HOUSTON,626.83
2021-02-13 06:00:00,LZ_HOUSTON,983.1
2021-02-13 07:00:00,LZ_HOUSTON,2030.52
2021-02-13 08:00:00,LZ_HOUSTON,2000.5
2021-02-13 09:00:00,LZ_HOUSTON,2048.56
2021-02-13 10:00:00,LZ_HOUSTON,1447.68
2021-02-13 11:00:00,LZ_HOUSTON,1238.96
2021-02-13 12:00:00,LZ_HOUSTON,1193.8
2021-02-13 13:00:00,LZ_HOUSTON,1107.74
2021-02-13 14:00:00,LZ_HOUSTON,1098.53
2021-02-13 15:00:00,LZ_HOUSTON,1082.0
2021-02-13 16:00:00,LZ_HOUSTON,1201.22
2021-02-13 17:00:00,LZ_HOUSTON,1560.13
2021-02-13 18:00:00,LZ_HOUSTON,2035.11
2021-02-13 19:00:00,LZ_HOUSTON,2033.61
2021-02-13 20:00:00,LZ_HOUSTON,1582.01
2021-02-13 21:00:00,LZ_HOUSTON,1000.06
2021-02-13 22:00:00,LZ_HOUSTON,905.45
2021-02-12 23:00:00,LZ_HOUSTON,87.37
2021-02-12 00:00:00,LZ_HOUSTON,74.84
2021-02-12 01:00:00,LZ_HOUSTON,72.2
2021-02-12 02:00:00,LZ_HOUSTON,72.66
2021-02-12 03:00:00,LZ_HOUSTON,76.36
2021-02-12 04:00:00,LZ_HOUSTON,77.88
2021-02-12 05:00:00,LZ_HOUSTON,96.29
2021-02-12 06:00:00,LZ_HOUSTON,201.32
2021-02-12 07:00:00,LZ_HOUSTON,268.4
2021-02-12 08:00:00,LZ_HOUSTON,235.8
2021-02-12 09:00:00,LZ_HOUSTON,253.41
2021-02-12 10:00:00,LZ_HOUSTON,185.0
2021-02-12 11:00:00,LZ_HOUSTON,143.17
2021-02-12 12:00:00,LZ_HOUSTON,112.9
2021-02-12 13:00:00,LZ_HOUSTON,107.57
2021-02-12 14:00:00,LZ_HOUSTON,101.83
2021-02-12 15:00:00,LZ_HOUSTON,99.49
2021-02-12 16:00:00,LZ_HOUSTON,116.19
2021-02-12 17:00:00,LZ_HOUSTON,152.21
2021-02-12 18:00:00,LZ_HOUSTON,262.31
2021-02-12 19:00:00,LZ_HOUSTON,164.9
2021-02-12 20:00:00,LZ_HOUSTON,139.16
2021-02-12 21:00:00,LZ_HOUSTON,117.73
2021-02-12 22:00:00,LZ_HOUSTON,93.04
2021-02-11 23:00:00,LZ_HOUSTON,34.63
2021-02-11 00:00:00,LZ_HOUSTON,29.53
2021-02-11 01:00:00,LZ_HOUSTON,28.24
2021-02-11 02:00:00,LZ_HOUSTON,28.26
2021-02-11 03:00:00,LZ_HOUSTON,28.73
2021-02-11 04:00:00,LZ_HOUSTON,27.68
2021-02-11 05:00:00,LZ_HOUSTON,38.11
2021-02-11 06:00:00,LZ_HOUSTON,62.84
2021-02-11 07:00:00,LZ_HOUSTON,65.3
2021-02-11 08:00:00,LZ_HOUSTON,63.01
2021-02-11 09:00:00,LZ_HOUSTON,65.11
2021-02-11 10:00:00,LZ_HOUSTON,60.53
2021-02-11 11:00:00,LZ_HOUSTON,51.82
2021-02-11 12:00:00,LZ_HOUSTON,47.14
2021-02-11 13:00:00,LZ_HOUSTON,44.68
2021-02-11 14:00:00,LZ_HOUSTON,42.46
2021-02-11 15:00:00,LZ_HOUSTON,40.74
2021-02-11 16:00:00,LZ_HOUSTON,46.83
2021-02-11 17:00:00,LZ_HOUSTON,58.81
2021-02-11 18:00:00,LZ_HOUSTON,85.82
2021-02-11 19:00:00,LZ_HOUSTON,58.6
2021-02-11 20:00:00,LZ_HOUSTON,51.1
2021-02-11 21:00:00,LZ_HOUSTON,45.03
2021-02-11 22:00:00,LZ_HOUSTON,34.27
2021-02-10 23:00:00,LZ_HOUSTON,23.87
2021-02-10 00:00:00,LZ_HOUSTON,24.15
2021-02-10 01:00:00,LZ_HOUSTON,23.56
2021-02-10 02:00:00,LZ_HOUSTON,23.66
2021-02-10 03:00:00,LZ_HOUSTON,25.22
2021-02-10 04:00:00,LZ_HOUSTON,22.86
2021-02-10 05:00:00,LZ_HOUSTON,26.06
2021-02-10 06:00:00,LZ_HOUSTON,48.79
2021-02-10 07:00:00,LZ_HOUSTON,47.53
2021-02-10 08:00:00,LZ_HOUSTON,42.93
2021-02-10 09:00:00,LZ_HOUSTON,39.07
2021-02-10 10:00:00,LZ_HOUSTON,35.9
2021-02-10 11:00:00,LZ_HOUSTON,30.68
2021-02-10 12:00:00,LZ_HOUSTON,30.9
2021-02-10 13:00:00,LZ_HOUSTON,28.38
2021-02-10 14:00:00,LZ_HOUSTON,27.96
2021-02-10 15:00:00,LZ_HOUSTON,27.9
2021-02-10 16:00:00,LZ_HOUSTON,31.18
2021-02-10 17:00:00,LZ_HOUSTON,39.69
2021-02-10 18:00:00,LZ_HOUSTON,43.28
2021-02-10 19:00:00,LZ_HOUSTON,36.99
2021-02-10 20:00:00,LZ_HOUSTON,31.47
2021-02-10 21:00:00,LZ_HOUSTON,28.51
2021-02-10 22:00:00,LZ_HOUSTON,24.93
2021-02-09 23:00:00,LZ_HOUSTON,21.68
2021-02-09 00:00:00,LZ_HOUSTON,19.28
2021-02-09 01:00:00,LZ_HOUSTON,18.91
2021-02-09 02:00:00,LZ_HOUSTON,19.28
2021-02-09 03:00:00,LZ_HOUSTON,19.7
2021-02-09 04:00:00,LZ_HOUSTON,19.72
2021-02-09 05:00:00,LZ_HOUSTON,22.96
2021-02-09 06:00:00,LZ_HOUSTON,36.09
2021-02-09 07:00:00,LZ_HOUSTON,42.79
2021-02-09 08:00:00,LZ_HOUSTON,35.65
2021-02-09 09:00:00,LZ_HOUSTON,35.55
2021-02-09 10:00:00,LZ_HOUSTON,36.83
2021-02-09 11:00:00,LZ_HOUSTON,31.92
2021-02-09 12:00:00,LZ_HOUSTON,27.58
2021-02-09 13:00:00,LZ_HOUSTON,25.4
2021-02-09 14:00:00,LZ_HOUSTON,23.62
2021-02-09 15:00:00,LZ_HOUSTON,22.31
2021-02-09 16:00:00,LZ_HOUSTON,24.39
2021-02-09 17:00:00,LZ_HOUSTON,34.17
2021-02-09 18:00:00,LZ_HOUSTON,31.77
2021-02-09 19:00:00,LZ_HOUSTON,27.79
2021-02-09 20:00:00,LZ_HOUSTON,26.68
2021-02-09 21:00:00,LZ_HOUSTON,26.4
2021-02-09 22:00:00,LZ_HOUSTON,23.14
2021-02-08 23:00:00,LZ_HOUSTON,20.75
2021-02-08 00:00:00,LZ_HOUSTON,6.41
2021-02-08 01:00:00,LZ_HOUSTON,6.93
2021-02-08 02:00:00,LZ_HOUSTON,9.63
2021-02-08 03:00:00,LZ_HOUSTON,12.25
2021-02-08 04:00:00,LZ_HOUSTON,15.91
2021-02-08 05:00:00,LZ_HOUSTON,20.38
2021-02-08 06:00:00,LZ_HOUSTON,25.3
2021-02-08 07:00:00,LZ_HOUSTON,29.95
2021-02-08 08:00:00,LZ_HOUSTON,33.1
2021-02-08 09:00:00,LZ_HOUSTON,26.66
2021-02-08 10:00:00,LZ_HOUSTON,26.82
2021-02-08 11:00:00,LZ_HOUSTON,24.99
2021-02-08 12:00:00,LZ_HOUSTON,26.71
2021-02-08 13:00:00,LZ_HOUSTON,26.97
2021-02-08 14:00:00,LZ_HOUSTON,25.03
2021-02-08 15:00:00,LZ_HOUSTON,23.84
2021-02-08 16:00:00,LZ_HOUSTON,27.19
2021-02-08 17:00:00,LZ_HOUSTON,42.76
2021-02-08 18:00:00,LZ_HOUSTON,61.22
2021-02-08 19:00:00,LZ_HOUSTON,29.59
2021-02-08 20:00:00,LZ_HOUSTON,25.36
2021-02-08 21:00:00,LZ_HOUSTON,25.23
2021-02-08 22:00:00,LZ_HOUSTON,21.29
2021-02-07 23:00:00,LZ_HOUSTON,12.45
2021-02-07 00:00:00,LZ_HOUSTON,23.85
2021-02-07 01:00:00,LZ_HOUSTON,20.31
2021-02-07 02:00:00,LZ_HOUSTON,18.91
2021-02-07 03:00:00,LZ_HOUSTON,19.1
2021-02-07 04:00:00,LZ_HOUSTON,19.26
2021-02-07 05:00:00,LZ_HOUSTON,22.13
2021-02-07 06:00:00,LZ_HOUSTON,23.72
2021-02-07 07:00:00,LZ_HOUSTON,25.71
2021-02-07 08:00:00,LZ_HOUSTON,26.74
2021-02-07 09:00:00,LZ_HOUSTON,25.69
2021-02-07 10:00:00,LZ_HOUSTON,20.2
2021-02-07 11:00:00,LZ_HOUSTON,18.27
2021-02-07 12:00:00,LZ_HOUSTON,18.02
2021-02-07 13:00:00,LZ_HOUSTON,18.15
2021-02-07 14:00:00,LZ_HOUSTON,17.37
2021-02-07 15:00:00,LZ_HOUSTON,17.04
2021-02-07 16:00:00,LZ_HOUSTON,18.9
2021-02-07 17:00:00,LZ_HOUSTON,32.36
2021-02-07 18:00:00,LZ_HOUSTON,27.94
2021-02-07 19:00:00,LZ_HOUSTON,20.38
2021-02-07 20:00:00,LZ_HOUSTON,20.67
2021-02-07 21:00:00,LZ_HOUSTON,19.14
2021-02-07 22:00:00,LZ_HOUSTON,15.89
2021-02-22 23:00:00,LZ_NORTH,12.32
2021-02-22 00:00:00,LZ_NORTH,22.28
2021-02-22 01:00:00,LZ_NORTH,22.21
2021-02-22 02:00:00,LZ_NORTH,21.65
2021-02-22 03:00:00,LZ_NORTH,22.22
2021-02-22 04:00:00,LZ_NORTH,22.39
2021-02-22 05:00:00,LZ_NORTH,25.05
2021-02-22 06:00:00,LZ_NORTH,47.72
2021-02-22 07:00:00,LZ_NORTH,44.07
2021-02-22 08:00:00,LZ_NORTH,33.2
2021-02-22 09:00:00,LZ_NORTH,30.13
2021-02-22 10:00:00,LZ_NORTH,26.76
2021-02-22 11:00:00,LZ_NORTH,24.85
2021-02-22 12:00:00,LZ_NORTH,23.46
2021-02-22 13:00:00,LZ_NORTH,22.42
2021-02-22 14:00:00,LZ_NORTH,22.24
2021-02-22 15:00:00,LZ_NORTH,21.48
2021-02-22 16:00:00,LZ_NORTH,23.5
2021-02-22 17:00:00,LZ_NORTH,31.56
2021-02-22 18:00:00,LZ_NORTH,38.03
2021-02-22 19:00:00,LZ_NORTH,35.84
2021-02-22 20:00:00,LZ_NORTH,30.66
2021-02-22 21:00:00,LZ_NORTH,25.37
2021-02-22 22:00:00,LZ_NORTH,22.74
2021-02-21 23:00:00,LZ_NORTH,25.05
2021-02-21 00:00:00,LZ_NORTH,17.7
2021-02-21 01:00:00,LZ_NORTH,16.81
2021-02-21 02:00:00,LZ_NORTH,15.6
2021-02-21 03:00:00,LZ_NORTH,15.99
2021-02-21 04:00:00,LZ_NORTH,16.45
2021-02-21 05:00:00,LZ_NORTH,18.51
2021-02-21 06:00:00,LZ_NORTH,14.63
2021-02-21 07:00:00,LZ_NORTH,19.2
2021-02-21 08:00:00,LZ_NORTH,20.96
2021-02-21 09:00:00,LZ_NORTH,22.98
2021-02-21 10:00:00,LZ_NORTH,23.41
2021-02-21 11:00:00,LZ_NORTH,23.03
2021-02-21 12:00:00,LZ_NORTH,22.69
2021-02-21 13:00:00,LZ_NORTH,16.34
2021-02-21 14:00:00,LZ_NORTH,15.44
2021-02-21 15:00:00,LZ_NORTH,15.72
2021-02-21 16:00:00,LZ_NORTH,17.8
2021-02-21 17:00:00,LZ_NORTH,25.2
2021-02-21 18:00:00,LZ_NORTH,34.99
2021-02-21 19:00:00,LZ_NORTH,30.01
2021-02-21 20:00:00,LZ_NORTH,26.15
2021-02-21 21:00:00,LZ_NORTH,25.32
2021-02-21 22:00:00,LZ_NORTH,28.04
2021-02-20 23:00:00,LZ_NORTH,43.56
2021-02-20 00:00:00,LZ_NORTH,166.96
2021-02-20 01:00:00,LZ_NORTH,157.56
2021-02-20 02:00:00,LZ_NORTH,156.07
2021-02-20 03:00:00,LZ_NORTH,155.05
2021-02-20 04:00:00,LZ_NORTH,212.52
2021-02-20 05:00:00,LZ_NORTH,302.48
2021-02-20 06:00:00,LZ_NORTH,157.51
2021-02-20 07:00:00,LZ_NORTH,209.46
2021-02-20 08:00:00,LZ_NORTH,160.0
2021-02-20 09:00:00,LZ_NORTH,93.47
2021-02-20 10:00:00,LZ_NORTH,58.68
2021-02-20 11:00:00,LZ_NORTH,44.89
2021-02-20 12:00:00,LZ_NORTH,34.18
2021-02-20 13:00:00,LZ_NORTH,5.89
2021-02-20 14:00:00,LZ_NORTH,2.38
2021-02-20 15:00:00,LZ_NORTH,2.03
2021-02-20 16:00:00,LZ_NORTH,2.26
2021-02-20 17:00:00,LZ_NORTH,14.1
2021-02-20 18:00:00,LZ_NORTH,22.51
2021-02-20 19:00:00,LZ_NORTH,22.41
2021-02-20 20:00:00,LZ_NORTH,19.78
2021-02-20 21:00:00,LZ_NORTH,17.77
2021-02-20 22:00:00,LZ_NORTH,47.5
2021-02-19 23:00:00,LZ_NORTH,2400.4
2021-02-19 00:00:00,LZ_NORTH,8495.18
2021-02-19 01:00:00,LZ_NORTH,8502.1
2021-02-19 02:00:00,LZ_NORTH,8502.56
2021-02-19 03:00:00,LZ_NORTH,8502.98
2021-02-19 04:00:00,LZ_NORTH,8503.68
2021-02-19 05:00:00,LZ_NORTH,8503.44
2021-02-19 06:00:00,LZ_NORTH,8721.32
2021-02-19 07:00:00,LZ_NORTH,8776.26
2021-02-19 08:00:00,LZ_NORTH,8719.12
2021-02-19 09:00:00,LZ_NORTH,8504.0
2021-02-19 10:00:00,LZ_NORTH,8503.63
2021-02-19 11:00:00,LZ_NORTH,6002.11
2021-02-19 12:00:00,LZ_NORTH,3631.53
2021-02-19 13:00:00,LZ_NORTH,1534.34
2021-02-19 14:00:00,LZ_NORTH,1085.18
2021-02-19 15:00:00,LZ_NORTH,1005.96
2021-02-19 16:00:00,LZ_NORTH,886.08
2021-02-19 17:00:00,LZ_NORTH,1529.26
2021-02-19 18:00:00,LZ_NORTH,2530.44
2021-02-19 19:00:00,LZ_NORTH,3474.11
2021-02-19 20:00:00,LZ_NORTH,3250.5
2021-02-19 21:00:00,LZ_NORTH,2520.43
2021-02-19 22:00:00,LZ_NORTH,3000.0
2021-02-18 23:00:00,LZ_NORTH,8005.56
2021-02-18 00:00:00,LZ_NORTH,7512.96
2021-02-18 01:00:00,LZ_NORTH,7517.74
2021-02-18 02:00:00,LZ_NORTH,7517.45
2021-02-18 03:00:00,LZ_NORTH,7516.73
2021-02-18 04:00:00,LZ_NORTH,7817.58
2021-02-18 05:00:00,LZ_NORTH,8005.23
2021-02-18 06:00:00,LZ_NORTH,8006.63
2021-02-18 07:00:00,LZ_NORTH,8500.06
2021-02-18 08:00:00,LZ_NORTH,8499.94
2021-02-18 09:00:00,LZ_NORTH,8531.45
2021-02-18 10:00:00,LZ_NORTH,8517.48
2021-02-18 11:00:00,LZ_NORTH,8753.32
2021-02-18 12:00:00,LZ_NORTH,8531.43
2021-02-18 13:00:00,LZ_NORTH,8542.17
2021-02-18 14:00:00,LZ_NORTH,8068.1
2021-02-18 15:00:00,LZ_NORTH,8028.26
2021-02-18 16:00:00,LZ_NORTH,7456.59
2021-02-18 17:00:00,LZ_NORTH,8003.79
2021-02-18 18:00:00,LZ_NORTH,8705.23
2021-02-18 19:00:00,LZ_NORTH,8520.26
2021-02-18 20:00:00,LZ_NORTH,8006.86
2021-02-18 21:00:00,LZ_NORTH,8007.92
2021-02-18 22:00:00,LZ_NORTH,8006.42
2021-02-17 23:00:00,LZ_NORTH,8500.0
2021-02-17 00:00:00,LZ_NORTH,9008.83
2021-02-17 01:00:00,LZ_NORTH,9005.65
2021-02-17 02:00:00,LZ_NORTH,9005.62
2021-02-17 03:00:00,LZ_NORTH,9005.51
2021-02-17 04:00:00,LZ_NORTH,9007.62
2021-02-17 05:00:00,LZ_NORTH,9011.25
2021-02-17 06:00:00,LZ_NORTH,8962.01
2021-02-17 07:00:00,LZ_NORTH,9006.3
2021-02-17 08:00:00,LZ_NORTH,9005.57
2021-02-17 09:00:00,LZ_NORTH,9000.0
2021-02-17 10:00:00,LZ_NORTH,8913.2
2021-02-17 11:00:00,LZ_NORTH,9000.01
2021-02-17 12:00:00,LZ_NORTH,8996.92
2021-02-17 13:00:00,LZ_NORTH,8996.12
2021-02-17 14:00:00,LZ_NORTH,8949.14
2021-02-17 15:00:00,LZ_NORTH,8921.08
2021-02-17 16:00:00,LZ_NORTH,8512.34
2021-02-17 17:00:00,LZ_NORTH,8992.52
2021-02-17 18:00:00,LZ_NORTH,8996.09
2021-02-17 19:00:00,LZ_NORTH,8993.42
2021-02-17 20:00:00,LZ_NORTH,8737.43
2021-02-17 21:00:00,LZ_NORTH,7014.41
2021-02-17 22:00:00,LZ_NORTH,8748.34
2021-02-16 23:00:00,LZ_NORTH,7505.0
2021-02-16 00:00:00,LZ_NORTH,7903.18
2021-02-16 01:00:00,LZ_NORTH,7509.61
2021-02-16 02:00:00,LZ_NORTH,8005.45
2021-02-16 03:00:00,LZ_NORTH,8006.34
2021-02-16 04:00:00,LZ_NORTH,8006.6
2021-02-16 05:00:00,LZ_NORTH,8009.44
2021-02-16 06:00:00,LZ_NORTH,7692.05
2021-02-16 07:00:00,LZ_NORTH,7533.21
2021-02-16 08:00:00,LZ_NORTH,7514.79
2021-02-16 09:00:00,LZ_NORTH,7510.1
2021-02-16 10:00:00,LZ_NORTH,7508.15
2021-02-16 11:00:00,LZ_NORTH,7506.5
2021-02-16 12:00:00,LZ_NORTH,6832.03
2021-02-16 13:00:00,LZ_NORTH,6006.74
2021-02-16 14:00:00,LZ_NORTH,5565.05
2021-02-16 15:00:00,LZ_NORTH,5569.76
2021-02-16 16:00:00,LZ_NORTH,4081.09
2021-02-16 17:00:00,LZ_NORTH,6013.93
2021-02-16 18:00:00,LZ_NORTH,6491.46
2021-02-16 19:00:00,LZ_NORTH,6512.46
2021-02-16 20:00:00,LZ_NORTH,6012.2
2021-02-16 21:00:00,LZ_NORTH,6007.85
2021-02-16 22:00:00,LZ_NORTH,7506.61
2021-02-15 23:00:00,LZ_NORTH,7009.1
2021-02-15 00:00:00,LZ_NORTH,3065.3
2021-02-15 01:00:00,LZ_NORTH,3328.41
2021-02-15 02:00:00,LZ_NORTH,3002.4
2021-02-15 03:00:00,LZ_NORTH,4117.11
2021-02-15 04:00:00,LZ_NORTH,4501.26
2021-02-15 05:00:00,LZ_NORTH,7503.0
2021-02-15 06:00:00,LZ_NORTH,7880.78
2021-02-15 07:00:00,LZ_NORTH,7564.09
2021-02-15 08:00:00,LZ_NORTH,7786.32
2021-02-15 09:00:00,LZ_NORTH,7769.08
2021-02-15 10:00:00,LZ_NORTH,7707.92
2021-02-15 11:00:00,LZ_NORTH,7780.37
2021-02-15 12:00:00,LZ_NORTH,7560.5
2021-02-15 13:00:00,LZ_NORTH,7505.25
2021-02-15 14:00:00,LZ_NORTH,7502.89
2021-02-15 15:00:00,LZ_NORTH,6831.53
2021-02-15 16:00:00,LZ_NORTH,6011.72
2021-02-15 17:00:00,LZ_NORTH,7528.36
2021-02-15 18:00:00,LZ_NORTH,7157.61
2021-02-15 19:00:00,LZ_NORTH,7902.23
2021-02-15 20:00:00,LZ_NORTH,7196.74
2021-02-15 21:00:00,LZ_NORTH,7004.82
2021-02-15 22:00:00,LZ_NORTH,7534.4
2021-02-14 23:00:00,LZ_NORTH,2706.92
